year,municipio,state_fips,county_fips,geoid,unemployment_rate_pct,unemployment_rate_moe,emp_pop_ratio_pct,emp_pop_ratio_moe,labor_force_participation_pct,labor_force_participation_moe
2010,Adjuntas Municipio,72,001,72001,20.7,4.4,29.9,2.5,37.7,2.7
2010,Aguada Municipio,72,003,72003,25.6,2.6,35.0,1.6,47.0,1.7
2010,Aguadilla Municipio,72,005,72005,20.8,2.0,30.6,1.3,38.9,1.3
2010,Aguas Buenas Municipio,72,007,72007,4.1,1.4,33.6,2.2,35.2,2.1
2010,Aibonito Municipio,72,009,72009,14.4,2.5,33.7,1.7,39.4,1.8
2010,Arecibo Municipio,72,013,72013,15.8,1.5,33.0,1.1,39.3,1.0
2010,Arroyo Municipio,72,015,72015,27.0,4.2,31.2,2.5,42.8,2.9
2010,Añasco Municipio,72,011,72011,9.0,2.0,38.7,1.8,42.6,2.1
2010,Barceloneta Municipio,72,017,72017,17.0,3.3,34.0,2.6,41.0,2.5
2010,Barranquitas Municipio,72,019,72019,13.8,2.6,34.6,1.7,40.2,1.9
2010,Bayamón Municipio,72,021,72021,17.0,0.7,43.3,0.6,52.3,0.6
2010,Cabo Rojo Municipio,72,023,72023,9.7,1.9,36.8,1.9,40.9,1.9
2010,Caguas Municipio,72,025,72025,12.6,0.8,44.3,0.8,50.7,0.8
2010,Camuy Municipio,72,027,72027,20.2,3.3,35.0,2.2,43.8,2.0
2010,Canóvanas Municipio,72,029,72029,15.3,2.3,44.5,1.8,52.6,1.4
2010,Carolina Municipio,72,031,72031,11.4,0.7,47.6,0.7,53.8,0.7
2010,Cataño Municipio,72,033,72033,23.5,2.4,39.5,2.0,51.7,2.0
2010,Cayey Municipio,72,035,72035,14.0,2.0,41.7,1.8,48.6,1.8
2010,Ceiba Municipio,72,037,72037,11.7,3.3,40.7,2.9,47.1,2.4
2010,Ciales Municipio,72,039,72039,23.6,3.7,31.1,2.3,40.8,2.2
2010,Cidra Municipio,72,041,72041,14.3,1.8,44.5,1.6,51.9,1.5
2010,Coamo Municipio,72,043,72043,13.9,2.2,34.2,1.7,39.9,1.7
2010,Comerío Municipio,72,045,72045,10.1,2.5,31.8,2.4,35.4,2.5
2010,Corozal Municipio,72,047,72047,9.4,2.0,31.7,2.2,35.0,2.1
2010,Culebra Municipio,72,049,72049,7.1,5.9,53.2,6.1,57.3,6.0
2010,Dorado Municipio,72,051,72051,13.8,2.5,45.2,1.7,52.6,1.7
2010,Fajardo Municipio,72,053,72053,17.6,1.9,40.1,1.6,48.7,1.6
2010,Florida Municipio,72,054,72054,14.1,4.3,35.5,3.7,41.3,3.5
2010,Guayama Municipio,72,057,72057,22.1,2.8,38.4,2.0,49.3,2.1
2010,Guayanilla Municipio,72,059,72059,23.8,3.5,29.9,1.9,39.3,1.9
2010,Guaynabo Municipio,72,061,72061,13.2,1.1,50.6,1.2,58.6,0.9
2010,Gurabo Municipio,72,063,72063,11.6,1.7,46.8,2.3,53.0,2.2
2010,Guánica Municipio,72,055,72055,33.6,4.5,27.3,2.5,41.3,2.5
2010,Hatillo Municipio,72,065,72065,26.0,2.9,34.2,1.9,46.4,1.8
2010,Hormigueros Municipio,72,067,72067,9.3,2.7,39.9,2.3,44.0,2.1
2010,Humacao Municipio,72,069,72069,15.8,1.7,35.8,1.6,42.6,1.7
2010,Isabela Municipio,72,071,72071,17.0,2.1,30.6,1.4,37.1,1.6
2010,Jayuya Municipio,72,073,72073,26.9,4.4,36.8,2.7,50.3,2.7
2010,Juana Díaz Municipio,72,075,72075,22.2,2.1,38.9,1.6,50.1,1.5
2010,Juncos Municipio,72,077,72077,15.9,2.5,39.1,2.3,46.7,2.2
2010,Lajas Municipio,72,079,72079,14.2,3.1,28.8,2.1,33.7,2.0
2010,Lares Municipio,72,081,72081,25.0,2.9,31.7,1.9,42.2,1.8
2010,Las Marías Municipio,72,083,72083,9.1,3.2,38.2,2.5,42.1,2.5
2010,Las Piedras Municipio,72,085,72085,18.6,2.4,37.0,2.0,45.4,2.1
2010,Loíza Municipio,72,087,72087,18.8,2.4,42.2,2.0,52.0,2.0
2010,Luquillo Municipio,72,089,72089,21.0,2.6,41.7,2.4,53.0,2.1
2010,Manatí Municipio,72,091,72091,23.4,2.4,35.4,1.6,46.3,1.6
2010,Maricao Municipio,72,093,72093,8.6,4.8,38.9,5.7,42.5,5.9
2010,Maunabo Municipio,72,095,72095,20.3,5.8,31.7,3.8,39.8,3.1
2010,Mayagüez Municipio,72,097,72097,17.9,1.6,33.5,1.0,40.8,1.1
2010,Moca Municipio,72,099,72099,27.8,3.9,31.3,2.3,43.4,2.0
2010,Morovis Municipio,72,101,72101,25.2,3.5,31.0,2.4,41.4,2.4
2010,Naguabo Municipio,72,103,72103,15.4,2.9,35.8,2.1,42.3,2.3
2010,Naranjito Municipio,72,105,72105,8.2,1.9,31.6,1.9,34.4,1.9
2010,Orocovis Municipio,72,107,72107,30.7,3.9,32.1,2.4,46.3,2.2
2010,Patillas Municipio,72,109,72109,20.8,3.5,30.6,2.3,38.7,2.4
2010,Peñuelas Municipio,72,111,72111,18.3,2.9,34.3,2.1,42.0,2.1
2010,Ponce Municipio,72,113,72113,19.9,1.2,37.1,0.8,46.3,0.8
2010,Quebradillas Municipio,72,115,72115,17.5,3.6,29.6,2.3,35.8,2.3
2010,Rincón Municipio,72,117,72117,22.7,4.6,35.8,2.9,46.3,2.5
2010,Río Grande Municipio,72,119,72119,19.3,2.1,40.7,1.7,50.5,1.7
2010,Sabana Grande Municipio,72,121,72121,24.9,3.3,32.5,1.9,43.2,1.8
2010,Salinas Municipio,72,123,72123,30.8,4.0,31.7,2.5,45.8,2.1
2010,San Germán Municipio,72,125,72125,9.2,2.0,37.0,1.6,40.9,1.5
2010,San Juan Municipio,72,127,72127,14.4,0.6,46.2,0.5,54.0,0.5
2010,San Lorenzo Municipio,72,129,72129,13.6,1.7,39.4,1.6,45.7,1.6
2010,San Sebastián Municipio,72,131,72131,23.6,2.9,28.7,1.6,37.5,1.8
2010,Santa Isabel Municipio,72,133,72133,19.4,3.1,39.5,2.3,49.1,2.4
2010,Toa Alta Municipio,72,135,72135,10.8,1.6,42.8,1.6,48.3,1.7
2010,Toa Baja Municipio,72,137,72137,13.8,1.3,47.8,1.2,55.6,1.1
2010,Trujillo Alto Municipio,72,139,72139,8.3,0.9,51.1,1.1,55.7,1.1
2010,Utuado Municipio,72,141,72141,30.2,4.0,29.0,2.1,41.6,2.0
2010,Vega Alta Municipio,72,143,72143,20.8,2.9,34.1,1.5,43.1,1.7
2010,Vega Baja Municipio,72,145,72145,16.5,1.9,31.2,1.3,37.4,1.4
2010,Vieques Municipio,72,147,72147,11.3,3.9,40.8,4.1,46.0,3.9
2010,Villalba Municipio,72,149,72149,29.7,3.3,36.3,2.2,51.6,2.3
2010,Yabucoa Municipio,72,151,72151,21.0,2.4,32.1,1.6,40.6,1.5
2010,Yauco Municipio,72,153,72153,27.4,2.4,33.4,1.5,46.1,1.4
2011,Adjuntas Municipio,72,001,72001,25.3,4.4,30.6,2.4,40.9,2.2
2011,Aguada Municipio,72,003,72003,27.9,2.6,34.8,1.5,48.3,1.4
2011,Aguadilla Municipio,72,005,72005,23.3,2.5,30.3,1.4,39.8,1.4
2011,Aguas Buenas Municipio,72,007,72007,8.5,2.4,30.8,2.1,33.8,2.1
2011,Aibonito Municipio,72,009,72009,12.0,2.7,34.0,2.4,38.7,2.2
2011,Arecibo Municipio,72,013,72013,14.4,1.4,32.8,1.1,38.4,1.1
2011,Arroyo Municipio,72,015,72015,25.6,4.5,32.5,2.7,43.7,2.7
2011,Añasco Municipio,72,011,72011,8.4,1.9,36.6,1.9,39.9,2.0
2011,Barceloneta Municipio,72,017,72017,17.2,3.6,33.1,2.5,39.9,2.1
2011,Barranquitas Municipio,72,019,72019,12.4,2.1,33.8,2.2,38.6,2.2
2011,Bayamón Municipio,72,021,72021,18.0,0.8,42.8,0.7,52.3,0.7
2011,Cabo Rojo Municipio,72,023,72023,10.0,2.3,33.2,1.6,37.0,1.7
2011,Caguas Municipio,72,025,72025,13.7,1.0,44.2,0.9,51.3,0.8
2011,Camuy Municipio,72,027,72027,19.7,3.1,35.2,2.3,43.9,2.1
2011,Canóvanas Municipio,72,029,72029,16.9,2.5,43.2,2.1,52.0,1.9
2011,Carolina Municipio,72,031,72031,12.7,0.8,47.3,0.7,54.2,0.6
2011,Cataño Municipio,72,033,72033,25.3,3.2,39.3,2.2,52.7,2.1
2011,Cayey Municipio,72,035,72035,14.2,2.1,43.0,1.8,50.2,1.5
2011,Ceiba Municipio,72,037,72037,12.9,3.6,41.2,2.7,48.1,2.5
2011,Ciales Municipio,72,039,72039,23.1,3.4,28.0,2.2,36.4,2.2
2011,Cidra Municipio,72,041,72041,12.4,1.8,46.6,1.7,53.3,1.7
2011,Coamo Municipio,72,043,72043,12.9,2.4,35.5,1.7,40.9,1.7
2011,Comerío Municipio,72,045,72045,10.2,3.0,30.9,2.4,34.5,2.7
2011,Corozal Municipio,72,047,72047,10.8,2.6,30.6,1.9,34.3,2.2
2011,Culebra Municipio,72,049,72049,8.1,7.0,48.0,8.1,52.3,8.6
2011,Dorado Municipio,72,051,72051,14.4,2.0,45.0,1.7,52.7,1.8
2011,Fajardo Municipio,72,053,72053,19.1,2.8,39.4,2.1,48.8,1.7
2011,Florida Municipio,72,054,72054,17.0,4.8,35.0,3.4,42.2,3.4
2011,Guayama Municipio,72,057,72057,20.1,2.2,38.0,1.4,47.6,1.6
2011,Guayanilla Municipio,72,059,72059,24.0,3.7,29.5,2.4,38.9,2.2
2011,Guaynabo Municipio,72,061,72061,14.4,1.2,49.8,1.1,58.4,0.9
2011,Gurabo Municipio,72,063,72063,12.0,1.8,47.4,1.9,53.9,1.7
2011,Guánica Municipio,72,055,72055,33.5,4.1,26.1,2.2,39.6,2.4
2011,Hatillo Municipio,72,065,72065,21.9,3.3,36.1,2.3,46.3,1.9
2011,Hormigueros Municipio,72,067,72067,13.0,2.9,38.6,2.4,44.4,2.2
2011,Humacao Municipio,72,069,72069,17.1,2.0,36.5,1.6,44.2,1.7
2011,Isabela Municipio,72,071,72071,16.0,2.4,30.2,1.5,36.1,1.5
2011,Jayuya Municipio,72,073,72073,26.6,3.7,37.5,2.4,51.2,2.4
2011,Juana Díaz Municipio,72,075,72075,19.6,2.5,37.2,1.6,46.3,1.4
2011,Juncos Municipio,72,077,72077,16.5,2.4,39.0,2.0,46.8,2.1
2011,Lajas Municipio,72,079,72079,14.0,2.7,26.1,2.4,30.4,2.5
2011,Lares Municipio,72,081,72081,27.2,2.7,30.1,1.5,41.3,1.7
2011,Las Marías Municipio,72,083,72083,5.6,2.1,39.8,3.0,42.1,3.1
2011,Las Piedras Municipio,72,085,72085,18.7,3.2,36.1,2.2,44.5,2.3
2011,Loíza Municipio,72,087,72087,22.0,2.5,40.7,2.3,52.1,2.3
2011,Luquillo Municipio,72,089,72089,24.0,3.1,39.1,2.2,51.7,1.9
2011,Manatí Municipio,72,091,72091,23.7,2.4,35.3,1.6,46.4,1.6
2011,Maricao Municipio,72,093,72093,7.5,3.6,37.6,5.5,40.7,5.6
2011,Maunabo Municipio,72,095,72095,25.7,5.3,27.7,2.8,37.3,3.0
2011,Mayagüez Municipio,72,097,72097,18.6,1.8,31.9,1.1,39.2,1.1
2011,Moca Municipio,72,099,72099,26.8,3.4,32.3,2.1,44.1,2.3
2011,Morovis Municipio,72,101,72101,27.1,3.0,30.5,2.1,41.9,2.3
2011,Naguabo Municipio,72,103,72103,16.2,2.8,37.5,2.0,44.8,2.0
2011,Naranjito Municipio,72,105,72105,7.8,2.4,30.0,2.0,32.6,1.9
2011,Orocovis Municipio,72,107,72107,30.4,3.8,30.5,2.2,43.8,2.4
2011,Patillas Municipio,72,109,72109,24.1,4.0,29.5,2.6,38.9,2.9
2011,Peñuelas Municipio,72,111,72111,21.9,3.3,32.7,2.1,41.9,2.2
2011,Ponce Municipio,72,113,72113,21.6,1.2,37.3,0.9,47.6,0.8
2011,Quebradillas Municipio,72,115,72115,16.0,3.7,29.5,2.1,35.1,2.0
2011,Rincón Municipio,72,117,72117,24.1,4.3,35.5,2.5,46.8,2.5
2011,Río Grande Municipio,72,119,72119,20.4,2.1,40.5,1.7,50.8,1.5
2011,Sabana Grande Municipio,72,121,72121,26.9,3.8,30.6,1.9,41.9,1.9
2011,Salinas Municipio,72,123,72123,27.1,4.0,32.1,1.9,44.1,1.7
2011,San Germán Municipio,72,125,72125,7.8,1.7,36.0,1.6,39.0,1.6
2011,San Juan Municipio,72,127,72127,15.4,0.7,45.5,0.5,53.8,0.5
2011,San Lorenzo Municipio,72,129,72129,12.7,1.9,38.8,1.7,44.4,1.7
2011,San Sebastián Municipio,72,131,72131,22.1,3.1,28.5,1.8,36.6,1.9
2011,Santa Isabel Municipio,72,133,72133,16.3,3.3,38.9,2.5,46.7,2.1
2011,Toa Alta Municipio,72,135,72135,12.1,1.4,44.9,1.4,51.3,1.4
2011,Toa Baja Municipio,72,137,72137,15.4,1.1,46.1,1.3,54.7,1.2
2011,Trujillo Alto Municipio,72,139,72139,8.4,1.0,50.0,1.4,54.6,1.4
2011,Utuado Municipio,72,141,72141,31.4,3.5,28.2,2.1,41.1,1.9
2011,Vega Alta Municipio,72,143,72143,22.4,3.3,32.9,1.8,42.5,1.9
2011,Vega Baja Municipio,72,145,72145,15.3,2.4,29.8,1.5,35.2,1.3
2011,Vieques Municipio,72,147,72147,11.3,4.9,41.9,4.0,47.3,3.7
2011,Villalba Municipio,72,149,72149,27.6,3.3,35.4,2.0,48.8,2.3
2011,Yabucoa Municipio,72,151,72151,22.1,3.0,30.5,1.8,39.1,1.6
2011,Yauco Municipio,72,153,72153,29.6,2.8,31.5,1.5,44.8,1.5
2012,Adjuntas Municipio,72,001,72001,23.1,3.7,30.5,2.2,39.6,2.5
2012,Aguada Municipio,72,003,72003,30.7,2.6,33.8,1.8,48.7,1.7
2012,Aguadilla Municipio,72,005,72005,24.5,2.7,30.1,1.5,40.1,1.4
2012,Aguas Buenas Municipio,72,007,72007,13.2,2.7,28.7,2.1,33.1,2.0
2012,Aibonito Municipio,72,009,72009,10.0,2.3,33.1,2.0,36.9,2.0
2012,Arecibo Municipio,72,013,72013,15.0,1.5,32.4,1.2,38.2,1.2
2012,Arroyo Municipio,72,015,72015,28.5,4.7,30.8,2.6,43.1,2.9
2012,Añasco Municipio,72,011,72011,9.3,2.1,35.1,2.2,38.7,2.3
2012,Barceloneta Municipio,72,017,72017,17.7,3.7,30.9,2.8,37.6,3.0
2012,Barranquitas Municipio,72,019,72019,12.4,2.9,32.0,2.5,36.5,2.6
2012,Bayamón Municipio,72,021,72021,18.5,1.0,42.6,0.7,52.4,0.7
2012,Cabo Rojo Municipio,72,023,72023,10.7,2.5,31.6,1.8,35.4,1.9
2012,Caguas Municipio,72,025,72025,14.4,0.9,44.1,1.0,51.5,1.0
2012,Camuy Municipio,72,027,72027,18.9,2.8,34.4,1.9,42.4,1.8
2012,Canóvanas Municipio,72,029,72029,18.0,2.2,42.9,1.8,52.3,1.6
2012,Carolina Municipio,72,031,72031,13.7,0.9,47.5,0.9,55.1,0.7
2012,Cataño Municipio,72,033,72033,27.2,3.5,39.2,2.2,53.9,1.9
2012,Cayey Municipio,72,035,72035,14.7,2.0,42.6,1.8,50.0,1.6
2012,Ceiba Municipio,72,037,72037,12.8,3.5,38.0,2.5,44.1,2.4
2012,Ciales Municipio,72,039,72039,21.0,3.9,26.5,2.4,33.6,2.7
2012,Cidra Municipio,72,041,72041,12.1,1.9,47.0,1.8,53.6,1.5
2012,Coamo Municipio,72,043,72043,13.3,2.0,34.8,1.9,40.3,1.6
2012,Comerío Municipio,72,045,72045,10.1,2.5,29.6,2.2,33.1,2.2
2012,Corozal Municipio,72,047,72047,11.8,3.0,30.6,2.4,34.7,2.3
2012,Culebra Municipio,72,049,72049,9.0,9.7,45.7,8.3,50.2,8.4
2012,Dorado Municipio,72,051,72051,15.4,2.4,43.6,2.0,51.8,1.7
2012,Fajardo Municipio,72,053,72053,19.2,2.4,40.3,1.9,50.0,1.7
2012,Florida Municipio,72,054,72054,15.3,4.1,34.2,4.0,40.4,4.3
2012,Guayama Municipio,72,057,72057,21.4,2.5,34.8,1.7,44.3,1.8
2012,Guayanilla Municipio,72,059,72059,27.1,3.4,27.3,2.2,37.6,2.2
2012,Guaynabo Municipio,72,061,72061,15.2,1.2,48.9,1.0,57.8,0.9
2012,Gurabo Municipio,72,063,72063,13.1,2.2,47.8,2.2,55.1,2.1
2012,Guánica Municipio,72,055,72055,33.0,4.2,26.7,2.2,40.1,2.6
2012,Hatillo Municipio,72,065,72065,20.1,3.1,36.8,2.3,46.1,2.1
2012,Hormigueros Municipio,72,067,72067,14.2,3.3,37.6,2.2,43.8,2.0
2012,Humacao Municipio,72,069,72069,17.0,2.0,36.2,1.4,43.7,1.6
2012,Isabela Municipio,72,071,72071,15.8,2.6,30.7,1.7,36.6,1.8
2012,Jayuya Municipio,72,073,72073,25.0,3.8,36.4,2.8,48.6,3.0
2012,Juana Díaz Municipio,72,075,72075,18.6,2.5,35.3,1.8,43.5,1.6
2012,Juncos Municipio,72,077,72077,18.4,3.0,38.2,2.2,46.9,2.1
2012,Lajas Municipio,72,079,72079,12.4,3.4,24.5,2.5,28.1,2.4
2012,Lares Municipio,72,081,72081,25.5,3.3,28.3,1.8,38.0,1.8
2012,Las Marías Municipio,72,083,72083,6.0,2.5,37.7,2.9,40.1,3.0
2012,Las Piedras Municipio,72,085,72085,18.5,2.9,36.8,2.3,45.2,2.3
2012,Loíza Municipio,72,087,72087,24.5,2.8,39.7,1.8,52.6,1.7
2012,Luquillo Municipio,72,089,72089,23.5,3.6,39.1,2.3,51.3,1.9
2012,Manatí Municipio,72,091,72091,22.6,2.7,34.7,1.7,45.0,1.5
2012,Maricao Municipio,72,093,72093,8.4,3.9,36.9,5.5,40.3,5.5
2012,Maunabo Municipio,72,095,72095,26.4,6.7,29.5,3.6,40.0,3.2
2012,Mayagüez Municipio,72,097,72097,17.2,1.7,31.9,1.2,38.6,1.2
2012,Moca Municipio,72,099,72099,24.4,3.3,32.9,2.1,43.5,2.3
2012,Morovis Municipio,72,101,72101,26.4,4.5,29.5,2.7,40.1,2.7
2012,Naguabo Municipio,72,103,72103,17.9,3.5,36.5,2.5,44.5,2.4
2012,Naranjito Municipio,72,105,72105,8.5,2.3,30.5,2.2,33.3,2.2
2012,Orocovis Municipio,72,107,72107,29.0,3.6,29.9,2.2,42.1,2.3
2012,Patillas Municipio,72,109,72109,29.5,3.8,29.0,2.4,41.1,2.6
2012,Peñuelas Municipio,72,111,72111,24.4,3.8,33.7,2.2,44.5,2.1
2012,Ponce Municipio,72,113,72113,22.3,1.2,36.7,1.0,47.3,0.9
2012,Quebradillas Municipio,72,115,72115,17.3,3.5,28.8,2.2,34.9,2.2
2012,Rincón Municipio,72,117,72117,24.3,4.6,34.8,2.9,46.0,2.8
2012,Río Grande Municipio,72,119,72119,21.3,2.4,40.5,1.8,51.5,1.5
2012,Sabana Grande Municipio,72,121,72121,28.8,3.8,29.3,2.0,41.2,2.1
2012,Salinas Municipio,72,123,72123,23.1,4.0,32.2,2.1,41.8,2.2
2012,San Germán Municipio,72,125,72125,7.1,1.8,34.8,2.0,37.5,1.9
2012,San Juan Municipio,72,127,72127,16.0,0.7,45.5,0.6,54.3,0.6
2012,San Lorenzo Municipio,72,129,72129,14.0,2.1,38.4,1.7,44.7,1.7
2012,San Sebastián Municipio,72,131,72131,22.1,3.7,28.1,2.1,36.1,2.1
2012,Santa Isabel Municipio,72,133,72133,13.2,2.5,39.7,2.2,45.9,2.4
2012,Toa Alta Municipio,72,135,72135,14.6,1.7,46.2,1.3,54.3,1.3
2012,Toa Baja Municipio,72,137,72137,17.0,1.3,45.7,1.4,55.1,1.3
2012,Trujillo Alto Municipio,72,139,72139,7.9,1.0,49.5,1.2,53.8,1.2
2012,Utuado Municipio,72,141,72141,30.9,2.9,27.1,1.5,39.3,1.9
2012,Vega Alta Municipio,72,143,72143,19.5,2.8,31.8,1.7,39.6,1.8
2012,Vega Baja Municipio,72,145,72145,12.7,1.9,30.0,1.2,34.5,1.3
2012,Vieques Municipio,72,147,72147,12.7,5.0,41.1,4.7,47.0,4.5
2012,Villalba Municipio,72,149,72149,28.2,3.4,34.7,2.1,48.4,2.1
2012,Yabucoa Municipio,72,151,72151,23.3,2.7,29.9,1.8,39.0,1.7
2012,Yauco Municipio,72,153,72153,31.1,2.5,29.3,1.5,42.6,1.6
2013,Adjuntas Municipio,72,001,72001,27.2,3.9,28.8,2.0,39.6,2.1
2013,Aguada Municipio,72,003,72003,30.3,3.0,33.1,1.7,47.5,1.7
2013,Aguadilla Municipio,72,005,72005,25.9,2.2,29.5,1.3,40.0,1.5
2013,Aguas Buenas Municipio,72,007,72007,16.5,3.1,29.3,2.0,35.1,2.3
2013,Aibonito Municipio,72,009,72009,10.0,2.3,31.3,2.0,34.9,2.0
2013,Arecibo Municipio,72,013,72013,15.8,1.4,31.9,1.2,37.9,1.3
2013,Arroyo Municipio,72,015,72015,29.4,3.9,31.1,2.9,44.0,3.4
2013,Añasco Municipio,72,011,72011,11.9,2.6,35.3,2.1,40.1,2.0
2013,Barceloneta Municipio,72,017,72017,20.3,3.6,28.2,2.5,35.4,2.7
2013,Barranquitas Municipio,72,019,72019,12.5,2.7,30.6,2.2,34.9,2.3
2013,Bayamón Municipio,72,021,72021,18.1,0.9,42.3,0.8,51.7,0.8
2013,Cabo Rojo Municipio,72,023,72023,12.2,2.6,30.8,1.9,35.1,2.1
2013,Caguas Municipio,72,025,72025,15.8,1.2,43.3,0.9,51.5,0.9
2013,Camuy Municipio,72,027,72027,19.9,3.0,35.2,2.0,43.9,1.9
2013,Canóvanas Municipio,72,029,72029,20.1,2.2,42.2,1.7,52.9,1.4
2013,Carolina Municipio,72,031,72031,14.5,1.0,46.8,0.9,54.7,0.7
2013,Cataño Municipio,72,033,72033,28.8,3.3,37.7,2.0,52.9,1.7
2013,Cayey Municipio,72,035,72035,15.1,1.9,42.2,1.8,49.7,1.6
2013,Ceiba Municipio,72,037,72037,13.4,3.6,36.2,2.6,41.8,2.5
2013,Ciales Municipio,72,039,72039,20.6,4.6,25.1,2.3,31.6,2.2
2013,Cidra Municipio,72,041,72041,13.1,1.9,46.4,1.7,53.4,1.6
2013,Coamo Municipio,72,043,72043,13.4,2.1,35.1,1.7,40.7,1.7
2013,Comerío Municipio,72,045,72045,11.5,3.2,29.3,2.8,33.1,3.0
2013,Corozal Municipio,72,047,72047,15.9,3.1,31.2,2.4,37.0,2.3
2013,Culebra Municipio,72,049,72049,6.6,7.1,48.2,7.7,51.7,7.9
2013,Dorado Municipio,72,051,72051,16.3,2.7,42.3,2.0,50.6,1.9
2013,Fajardo Municipio,72,053,72053,22.1,2.6,40.0,1.9,51.4,1.5
2013,Florida Municipio,72,054,72054,16.1,4.8,33.3,3.5,39.8,3.8
2013,Guayama Municipio,72,057,72057,20.3,2.4,32.4,1.4,40.7,1.6
2013,Guayanilla Municipio,72,059,72059,27.1,3.4,27.4,2.1,37.7,2.3
2013,Guaynabo Municipio,72,061,72061,14.7,1.2,48.7,1.0,57.4,0.9
2013,Gurabo Municipio,72,063,72063,12.6,2.0,46.5,2.0,53.2,1.9
2013,Guánica Municipio,72,055,72055,33.1,4.0,24.8,2.5,37.1,2.9
2013,Hatillo Municipio,72,065,72065,19.2,2.7,37.3,2.0,46.2,1.9
2013,Hormigueros Municipio,72,067,72067,18.0,3.6,35.8,2.2,43.6,2.4
2013,Humacao Municipio,72,069,72069,15.3,2.1,36.1,1.6,42.7,1.6
