year,municipio,state_fips,county_fips,geoid,unemployment_rate_pct,unemployment_rate_moe,emp_pop_ratio_pct,emp_pop_ratio_moe,labor_force_participation_pct,labor_force_participation_moe
2013,Isabela Municipio,72,071,72071,17.8,2.8,30.7,1.8,37.5,1.9
2013,Jayuya Municipio,72,073,72073,26.2,3.8,33.8,2.4,45.7,2.2
2013,Juana Díaz Municipio,72,075,72075,18.7,2.2,36.0,1.6,44.4,1.5
2013,Juncos Municipio,72,077,72077,19.9,2.5,37.9,2.0,47.3,2.1
2013,Lajas Municipio,72,079,72079,11.8,2.9,25.0,2.4,28.3,2.6
2013,Lares Municipio,72,081,72081,29.7,3.5,26.6,1.9,37.8,2.0
2013,Las Marías Municipio,72,083,72083,6.7,2.7,37.0,3.4,39.6,3.4
2013,Las Piedras Municipio,72,085,72085,20.0,2.9,34.4,2.0,43.1,2.0
2013,Loíza Municipio,72,087,72087,26.4,3.0,39.6,2.0,53.8,1.8
2013,Luquillo Municipio,72,089,72089,24.5,3.4,38.9,2.3,51.6,2.2
2013,Manatí Municipio,72,091,72091,22.2,2.7,33.8,1.6,43.5,1.5
2013,Maricao Municipio,72,093,72093,6.3,4.2,36.0,6.0,38.4,5.9
2013,Maunabo Municipio,72,095,72095,26.7,6.2,29.4,3.7,40.2,3.5
2013,Mayagüez Municipio,72,097,72097,18.7,1.4,30.7,1.0,37.8,1.0
2013,Moca Municipio,72,099,72099,22.5,3.4,31.6,2.1,40.9,2.2
2013,Morovis Municipio,72,101,72101,28.1,4.0,30.8,2.5,42.8,2.3
2013,Naguabo Municipio,72,103,72103,16.4,3.4,36.5,2.6,43.7,2.7
2013,Naranjito Municipio,72,105,72105,13.0,3.2,29.8,1.9,34.2,1.9
2013,Orocovis Municipio,72,107,72107,29.5,4.0,27.3,2.2,38.7,2.8
2013,Patillas Municipio,72,109,72109,31.2,4.9,28.9,2.6,42.1,2.3
2013,Peñuelas Municipio,72,111,72111,27.3,3.3,32.3,1.9,44.5,2.0
2013,Ponce Municipio,72,113,72113,23.3,1.0,35.3,0.7,46.0,0.8
2013,Quebradillas Municipio,72,115,72115,17.2,3.5,28.9,2.0,34.9,2.2
2013,Rincón Municipio,72,117,72117,24.0,4.4,34.2,2.3,45.0,2.4
2013,Río Grande Municipio,72,119,72119,22.1,2.3,40.4,2.0,51.9,1.7
2013,Sabana Grande Municipio,72,121,72121,29.7,4.1,29.1,2.3,41.4,2.3
2013,Salinas Municipio,72,123,72123,21.0,3.5,32.7,2.1,41.4,2.1
2013,San Germán Municipio,72,125,72125,7.1,1.8,32.9,1.8,35.5,1.7
2013,San Juan Municipio,72,127,72127,16.1,0.6,44.6,0.6,53.2,0.5
2013,San Lorenzo Municipio,72,129,72129,16.6,2.4,36.6,1.7,43.9,1.7
2013,San Sebastián Municipio,72,131,72131,24.0,3.2,27.3,1.8,35.9,2.0
2013,Santa Isabel Municipio,72,133,72133,11.7,2.6,40.1,2.4,45.5,2.2
2013,Toa Alta Municipio,72,135,72135,16.2,1.8,45.1,1.6,53.9,1.5
2013,Toa Baja Municipio,72,137,72137,17.6,1.2,45.2,1.1,55.0,1.0
2013,Trujillo Alto Municipio,72,139,72139,8.8,1.1,49.0,1.2,53.7,1.1
2013,Utuado Municipio,72,141,72141,33.7,3.2,25.4,1.7,38.4,1.8
2013,Vega Alta Municipio,72,143,72143,21.5,3.6,31.6,2.0,40.2,2.1
2013,Vega Baja Municipio,72,145,72145,13.4,2.0,30.2,1.6,34.9,1.7
2013,Vieques Municipio,72,147,72147,10.1,4.5,41.6,4.5,46.3,4.5
2013,Villalba Municipio,72,149,72149,28.2,3.1,35.6,2.2,49.5,2.3
2013,Yabucoa Municipio,72,151,72151,22.3,2.9,29.2,1.6,37.6,1.5
2013,Yauco Municipio,72,153,72153,29.8,3.1,29.1,1.7,41.6,1.8
2014,Adjuntas Municipio,72,001,72001,34.0,4.0,28.0,2.2,42.4,2.3
2014,Aguada Municipio,72,003,72003,27.9,3.0,34.2,1.8,47.5,1.9
2014,Aguadilla Municipio,72,005,72005,24.5,2.5,29.5,1.5,39.1,1.5
2014,Aguas Buenas Municipio,72,007,72007,21.6,3.4,29.2,2.3,37.3,2.5
2014,Aibonito Municipio,72,009,72009,9.5,2.4,29.9,2.2,33.0,2.2
2014,Arecibo Municipio,72,013,72013,16.6,2.0,32.0,1.3,38.4,1.4
2014,Arroyo Municipio,72,015,72015,26.1,5.4,29.6,3.1,40.0,3.1
2014,Añasco Municipio,72,011,72011,13.4,2.6,34.8,2.3,40.1,2.4
2014,Barceloneta Municipio,72,017,72017,17.1,3.3,28.1,2.6,34.0,2.6
2014,Barranquitas Municipio,72,019,72019,8.0,2.7,29.1,2.3,31.6,2.3
2014,Bayamón Municipio,72,021,72021,16.9,1.0,42.4,0.8,51.1,0.6
2014,Cabo Rojo Municipio,72,023,72023,12.0,2.6,30.2,1.8,34.4,1.9
2014,Caguas Municipio,72,025,72025,16.0,1.4,43.3,1.0,51.6,0.9
2014,Camuy Municipio,72,027,72027,19.3,2.8,35.0,1.8,43.4,1.7
2014,Canóvanas Municipio,72,029,72029,21.3,2.4,40.6,1.7,51.6,1.7
2014,Carolina Municipio,72,031,72031,14.4,1.1,46.6,0.8,54.5,0.7
2014,Cataño Municipio,72,033,72033,30.6,3.0,37.1,2.0,53.5,1.8
2014,Cayey Municipio,72,035,72035,14.9,1.8,42.0,1.7,49.3,1.6
2014,Ceiba Municipio,72,037,72037,11.7,3.0,36.0,2.7,40.8,2.6
2014,Ciales Municipio,72,039,72039,21.3,3.8,24.5,2.2,31.1,2.4
2014,Cidra Municipio,72,041,72041,13.6,1.8,44.7,1.8,51.9,1.6
2014,Coamo Municipio,72,043,72043,13.4,2.1,35.6,1.8,41.3,1.8
2014,Comerío Municipio,72,045,72045,14.2,3.1,30.5,2.9,35.6,2.9
2014,Corozal Municipio,72,047,72047,16.1,3.2,30.7,2.1,36.5,2.1
2014,Culebra Municipio,72,049,72049,3.1,2.7,53.9,6.6,55.6,6.5
2014,Dorado Municipio,72,051,72051,17.8,2.6,41.2,1.7,50.4,1.6
2014,Fajardo Municipio,72,053,72053,25.6,2.5,38.4,1.5,51.7,1.5
2014,Florida Municipio,72,054,72054,18.0,5.3,32.0,4.2,39.0,4.2
2014,Guayama Municipio,72,057,72057,20.0,2.7,29.8,1.9,37.3,2.0
2014,Guayanilla Municipio,72,059,72059,24.0,3.6,28.3,2.1,37.2,2.2
2014,Guaynabo Municipio,72,061,72061,13.7,1.1,48.6,1.1,56.4,1.1
2014,Gurabo Municipio,72,063,72063,13.6,2.1,45.8,2.1,53.1,2.0
2014,Guánica Municipio,72,055,72055,31.8,4.6,24.5,2.4,35.9,2.6
2014,Hatillo Municipio,72,065,72065,17.2,2.5,37.1,2.0,44.9,2.0
2014,Hormigueros Municipio,72,067,72067,21.1,4.3,34.1,2.7,43.2,2.5
2014,Humacao Municipio,72,069,72069,15.0,2.2,34.8,1.6,41.0,1.5
2014,Isabela Municipio,72,071,72071,19.5,3.0,29.8,1.9,37.1,1.7
2014,Jayuya Municipio,72,073,72073,31.8,4.9,28.1,3.0,41.2,3.5
2014,Juana Díaz Municipio,72,075,72075,16.6,1.9,37.6,1.5,45.2,1.6
2014,Juncos Municipio,72,077,72077,21.2,3.5,36.8,2.4,46.7,2.3
2014,Lajas Municipio,72,079,72079,14.8,3.6,24.0,2.5,28.1,2.5
2014,Lares Municipio,72,081,72081,32.9,3.3,27.4,1.8,40.9,2.0
2014,Las Marías Municipio,72,083,72083,6.5,2.6,34.1,3.0,36.5,3.1
2014,Las Piedras Municipio,72,085,72085,21.2,3.6,33.6,2.1,42.7,2.0
2014,Loíza Municipio,72,087,72087,26.4,2.4,38.6,1.5,52.4,1.4
2014,Luquillo Municipio,72,089,72089,26.9,3.9,37.8,2.5,51.7,2.5
2014,Manatí Municipio,72,091,72091,20.8,2.6,33.9,1.5,42.8,1.4
2014,Maricao Municipio,72,093,72093,9.3,6.4,33.3,4.6,36.7,5.0
2014,Maunabo Municipio,72,095,72095,30.5,7.3,26.5,3.4,38.1,3.2
2014,Mayagüez Municipio,72,097,72097,21.3,1.7,30.5,1.2,38.7,1.2
2014,Moca Municipio,72,099,72099,22.7,3.2,30.5,1.7,39.6,1.8
2014,Morovis Municipio,72,101,72101,23.4,4.0,32.0,2.4,41.7,2.4
2014,Naguabo Municipio,72,103,72103,12.9,4.1,35.1,2.8,40.3,2.5
2014,Naranjito Municipio,72,105,72105,15.7,3.8,31.3,2.1,37.1,2.2
2014,Orocovis Municipio,72,107,72107,27.7,4.2,26.9,2.1,37.2,2.2
2014,Patillas Municipio,72,109,72109,30.3,4.9,27.0,2.9,38.7,2.8
2014,Peñuelas Municipio,72,111,72111,27.5,3.3,30.9,2.0,42.7,2.2
2014,Ponce Municipio,72,113,72113,22.6,1.2,34.0,0.7,43.9,0.7
2014,Quebradillas Municipio,72,115,72115,17.0,3.8,29.5,2.4,35.6,2.3
2014,Rincón Municipio,72,117,72117,23.2,4.2,34.7,2.5,45.2,2.5
2014,Río Grande Municipio,72,119,72119,24.2,2.2,39.5,1.7,52.2,1.7
2014,Sabana Grande Municipio,72,121,72121,25.6,4.6,26.9,2.4,36.2,2.3
2014,Salinas Municipio,72,123,72123,16.1,3.0,33.9,2.0,40.4,1.7
2014,San Germán Municipio,72,125,72125,7.7,1.8,32.3,1.8,35.0,1.7
2014,San Juan Municipio,72,127,72127,15.8,0.5,44.4,0.6,52.8,0.6
2014,San Lorenzo Municipio,72,129,72129,16.6,2.6,35.8,2.0,42.9,1.9
2014,San Sebastián Municipio,72,131,72131,29.8,3.9,26.0,1.8,37.0,1.9
2014,Santa Isabel Municipio,72,133,72133,12.3,3.0,38.3,2.4,43.8,2.7
2014,Toa Alta Municipio,72,135,72135,15.4,1.7,45.6,1.6,54.0,1.4
2014,Toa Baja Municipio,72,137,72137,17.9,1.5,45.1,1.0,55.0,1.0
2014,Trujillo Alto Municipio,72,139,72139,8.6,1.1,48.1,1.3,52.7,1.3
2014,Utuado Municipio,72,141,72141,32.7,3.4,25.9,1.9,38.4,1.9
2014,Vega Alta Municipio,72,143,72143,19.5,2.6,32.5,1.9,40.4,1.9
2014,Vega Baja Municipio,72,145,72145,12.2,2.3,30.0,1.5,34.2,1.7
2014,Vieques Municipio,72,147,72147,14.3,6.7,38.7,5.1,45.2,4.9
2014,Villalba Municipio,72,149,72149,26.5,2.9,36.0,2.0,49.0,2.3
2014,Yabucoa Municipio,72,151,72151,25.4,3.2,27.7,1.7,37.1,1.8
2014,Yauco Municipio,72,153,72153,28.0,3.2,28.5,2.0,39.7,1.8
2015,Adjuntas Municipio,72,001,72001,36.5,4.8,27.2,2.4,42.9,2.7
2015,Aguada Municipio,72,003,72003,25.1,3.0,35.0,1.8,46.8,1.8
2015,Aguadilla Municipio,72,005,72005,23.2,2.4,31.2,1.6,40.8,1.7
2015,Aguas Buenas Municipio,72,007,72007,24.6,3.8,29.1,2.5,38.6,2.7
2015,Aibonito Municipio,72,009,72009,6.0,2.4,29.5,2.1,31.4,2.2
2015,Arecibo Municipio,72,013,72013,17.7,1.8,31.2,1.3,37.9,1.3
2015,Arroyo Municipio,72,015,72015,22.9,4.8,26.8,3.1,34.7,3.3
2015,Añasco Municipio,72,011,72011,15.0,3.3,35.6,2.2,41.9,2.0
2015,Barceloneta Municipio,72,017,72017,17.1,3.9,27.5,2.4,33.2,2.4
2015,Barranquitas Municipio,72,019,72019,6.8,2.4,27.1,2.3,29.1,2.3
2015,Bayamón Municipio,72,021,72021,16.1,0.8,42.6,0.6,50.9,0.6
2015,Cabo Rojo Municipio,72,023,72023,11.8,2.1,30.4,1.7,34.5,1.6
2015,Caguas Municipio,72,025,72025,15.9,1.3,43.3,1.0,51.5,1.0
2015,Camuy Municipio,72,027,72027,21.4,3.2,32.5,2.0,41.3,1.9
2015,Canóvanas Municipio,72,029,72029,22.6,2.3,39.8,1.8,51.4,1.8
2015,Carolina Municipio,72,031,72031,14.5,1.0,46.7,0.8,54.7,0.7
2015,Cataño Municipio,72,033,72033,30.8,3.3,37.2,2.0,53.8,1.8
2015,Cayey Municipio,72,035,72035,12.8,1.7,42.1,1.4,48.3,1.4
2015,Ceiba Municipio,72,037,72037,12.2,3.4,36.0,3.1,41.0,3.1
2015,Ciales Municipio,72,039,72039,17.7,4.3,24.2,2.5,29.4,2.5
2015,Cidra Municipio,72,041,72041,13.7,1.8,44.6,1.7,51.8,1.6
2015,Coamo Municipio,72,043,72043,11.5,2.4,36.2,2.1,41.0,2.1
2015,Comerío Municipio,72,045,72045,20.6,3.9,29.5,2.2,37.1,2.4
2015,Corozal Municipio,72,047,72047,23.1,3.7,28.2,2.3,36.7,2.5
2015,Culebra Municipio,72,049,72049,3.2,2.6,52.1,7.1,53.9,6.8
2015,Dorado Municipio,72,051,72051,19.4,3.1,40.1,2.1,50.0,1.9
2015,Fajardo Municipio,72,053,72053,25.1,2.8,38.8,1.9,51.9,1.8
2015,Florida Municipio,72,054,72054,15.7,5.0,32.0,4.3,38.0,4.2
2015,Guayama Municipio,72,057,72057,17.4,3.7,27.9,1.9,33.8,2.0
2015,Guayanilla Municipio,72,059,72059,22.5,3.5,28.5,2.1,36.8,2.5
2015,Guaynabo Municipio,72,061,72061,12.4,1.2,48.0,1.1,54.9,1.0
2015,Gurabo Municipio,72,063,72063,13.4,2.4,47.4,2.2,54.8,2.1
2015,Guánica Municipio,72,055,72055,27.2,4.2,26.4,2.6,36.3,2.8
2015,Hatillo Municipio,72,065,72065,13.3,2.7,37.7,2.0,43.5,1.7
2015,Hormigueros Municipio,72,067,72067,22.6,3.8,35.2,2.5,45.6,2.4
2015,Humacao Municipio,72,069,72069,13.8,2.2,34.6,1.7,40.2,1.7
2015,Isabela Municipio,72,071,72071,20.3,2.6,29.1,1.6,36.5,1.7
2015,Jayuya Municipio,72,073,72073,31.7,4.5,27.4,2.6,40.0,3.0
2015,Juana Díaz Municipio,72,075,72075,17.2,2.4,38.5,1.6,46.6,1.6
2015,Juncos Municipio,72,077,72077,24.0,3.2,36.8,2.2,48.4,2.3
2015,Lajas Municipio,72,079,72079,17.6,4.0,24.5,2.4,29.8,2.5
2015,Lares Municipio,72,081,72081,35.2,3.9,26.6,1.7,41.1,1.9
2015,Las Marías Municipio,72,083,72083,4.6,2.8,33.3,3.5,34.9,3.4
2015,Las Piedras Municipio,72,085,72085,22.5,3.5,32.9,2.1,42.5,2.2
2015,Loíza Municipio,72,087,72087,26.2,2.3,37.7,1.7,51.1,1.8
2015,Luquillo Municipio,72,089,72089,28.5,3.6,36.1,2.3,50.5,2.3
2015,Manatí Municipio,72,091,72091,18.9,2.7,33.5,1.6,41.3,1.4
2015,Maricao Municipio,72,093,72093,10.7,5.7,29.9,4.7,33.4,4.9
2015,Maunabo Municipio,72,095,72095,27.9,6.7,25.8,3.5,35.8,3.7
2015,Mayagüez Municipio,72,097,72097,22.9,2.0,30.3,1.3,39.3,1.5
2015,Moca Municipio,72,099,72099,23.0,3.6,30.2,2.3,39.2,2.1
2015,Morovis Municipio,72,101,72101,24.7,3.6,30.5,2.6,40.5,2.5
2015,Naguabo Municipio,72,103,72103,10.9,3.6,34.8,2.4,39.1,2.4
2015,Naranjito Municipio,72,105,72105,21.9,4.2,30.7,2.3,39.3,2.4
2015,Orocovis Municipio,72,107,72107,31.2,5.2,25.3,2.3,36.8,2.1
2015,Patillas Municipio,72,109,72109,27.5,5.1,26.0,3.1,35.8,3.1
2015,Peñuelas Municipio,72,111,72111,26.1,3.9,30.7,2.3,41.7,2.3
2015,Ponce Municipio,72,113,72113,20.0,1.1,33.4,0.9,41.8,1.0
2015,Quebradillas Municipio,72,115,72115,16.1,3.7,31.2,2.2,37.2,2.3
2015,Rincón Municipio,72,117,72117,17.6,3.7,36.0,2.8,43.9,2.9
2015,Río Grande Municipio,72,119,72119,23.9,2.5,39.9,1.6,52.5,1.7
2015,Sabana Grande Municipio,72,121,72121,24.3,4.8,27.2,2.5,36.0,2.6
2015,Salinas Municipio,72,123,72123,12.1,2.4,32.9,1.9,37.7,2.0
2015,San Germán Municipio,72,125,72125,6.8,1.7,31.7,1.7,34.0,1.7
2015,San Juan Municipio,72,127,72127,15.8,0.7,43.6,0.6,51.8,0.5
2015,San Lorenzo Municipio,72,129,72129,15.8,2.7,35.3,2.0,42.0,1.9
2015,San Sebastián Municipio,72,131,72131,29.4,3.6,27.0,1.8,38.2,1.9
2015,Santa Isabel Municipio,72,133,72133,12.2,3.1,39.0,2.7,44.5,2.8
2015,Toa Alta Municipio,72,135,72135,15.7,1.9,45.5,1.5,54.0,1.5
2015,Toa Baja Municipio,72,137,72137,19.0,1.6,43.9,1.2,54.2,1.1
2015,Trujillo Alto Municipio,72,139,72139,7.9,1.1,48.9,1.4,53.1,1.5
2015,Utuado Municipio,72,141,72141,28.8,2.9,26.9,1.7,37.8,1.7
2015,Vega Alta Municipio,72,143,72143,21.7,3.8,31.6,2.1,40.4,2.0
2015,Vega Baja Municipio,72,145,72145,15.2,2.3,30.0,1.8,35.4,1.9
2015,Vieques Municipio,72,147,72147,12.2,6.3,39.0,5.0,44.4,5.3
2015,Villalba Municipio,72,149,72149,25.9,2.8,35.0,2.0,47.4,2.2
2015,Yabucoa Municipio,72,151,72151,24.3,2.9,27.8,2.0,36.8,2.0
2015,Yauco Municipio,72,153,72153,27.1,3.8,27.9,2.0,38.4,1.7
2016,Adjuntas Municipio,72,001,72001,35.6,5.0,27.3,2.3,42.3,2.4
2016,Aguada Municipio,72,003,72003,21.2,2.8,35.5,1.8,45.2,2.0
2016,Aguadilla Municipio,72,005,72005,22.2,2.6,30.9,1.5,39.9,1.4
2016,Aguas Buenas Municipio,72,007,72007,24.6,3.6,30.3,2.0,40.1,2.2
2016,Aibonito Municipio,72,009,72009,6.0,2.2,30.1,2.1,32.1,2.1
2016,Arecibo Municipio,72,013,72013,18.1,1.9,30.8,1.1,37.6,1.2
2016,Arroyo Municipio,72,015,72015,22.3,5.7,26.1,2.9,33.6,2.8
2016,Añasco Municipio,72,011,72011,15.5,2.8,37.0,2.2,43.8,2.2
2016,Barceloneta Municipio,72,017,72017,17.7,4.5,27.2,2.9,33.0,2.6
2016,Barranquitas Municipio,72,019,72019,9.2,2.3,27.0,2.3,29.7,2.3
2016,Bayamón Municipio,72,021,72021,15.2,1.0,43.0,0.7,50.8,0.8
2016,Cabo Rojo Municipio,72,023,72023,11.0,2.0,31.7,1.9,35.6,2.0
2016,Caguas Municipio,72,025,72025,15.4,1.3,43.1,1.1,51.1,1.0
2016,Camuy Municipio,72,027,72027,20.0,3.2,32.0,2.0,40.0,2.2
2016,Canóvanas Municipio,72,029,72029,22.2,2.9,39.3,2.1,50.6,1.7
2016,Carolina Municipio,72,031,72031,14.2,1.0,46.9,0.8,54.8,0.7
2016,Cataño Municipio,72,033,72033,29.7,2.6,37.1,1.7,52.7,1.6
2016,Cayey Municipio,72,035,72035,12.1,1.8,40.4,1.8,46.1,1.6
2016,Ceiba Municipio,72,037,72037,11.4,3.7,34.3,2.9,38.9,3.0
2016,Ciales Municipio,72,039,72039,14.1,4.1,24.6,2.9,28.6,2.9
2016,Cidra Municipio,72,041,72041,16.5,2.3,40.7,1.8,48.8,1.6
2016,Coamo Municipio,72,043,72043,10.4,2.7,36.1,2.3,40.3,2.3
2016,Comerío Municipio,72,045,72045,22.0,3.8,29.7,2.5,38.2,2.6
2016,Corozal Municipio,72,047,72047,27.8,4.0,27.8,2.6,38.4,2.8
2016,Culebra Municipio,72,049,72049,3.6,2.5,56.1,6.7,58.2,6.6
2016,Dorado Municipio,72,051,72051,21.1,2.8,38.5,2.0,49.0,2.1
2016,Fajardo Municipio,72,053,72053,25.8,2.7,39.5,1.9,53.3,1.6
2016,Florida Municipio,72,054,72054,16.9,5.6,30.1,4.5,36.3,4.4
2016,Guayama Municipio,72,057,72057,14.5,3.3,27.1,2.2,31.7,2.1
2016,Guayanilla Municipio,72,059,72059,22.3,3.8,28.0,2.1,36.1,2.2
2016,Guaynabo Municipio,72,061,72061,11.6,1.4,48.4,1.3,54.8,1.2
2016,Gurabo Municipio,72,063,72063,14.9,2.2,47.4,2.2,55.7,2.1
2016,Guánica Municipio,72,055,72055,30.8,4.6,24.6,2.1,35.6,2.3
2016,Hatillo Municipio,72,065,72065,10.5,2.3,36.9,2.0,41.3,1.8
2016,Hormigueros Municipio,72,067,72067,22.0,3.5,35.2,2.1,45.2,1.9
2016,Humacao Municipio,72,069,72069,12.6,2.3,34.6,1.5,39.7,1.4
2016,Isabela Municipio,72,071,72071,20.1,2.9,29.3,1.9,36.7,1.9
2016,Jayuya Municipio,72,073,72073,28.1,5.4,25.2,3.3,35.0,3.7
2016,Juana Díaz Municipio,72,075,72075,19.8,2.2,39.1,1.7,48.8,1.7
2016,Juncos Municipio,72,077,72077,26.0,3.3,36.0,2.1,48.7,2.0
2016,Lajas Municipio,72,079,72079,17.4,3.6,24.8,2.5,30.0,2.5
2016,Lares Municipio,72,081,72081,36.0,3.8,27.1,1.9,42.3,2.2
2016,Las Marías Municipio,72,083,72083,2.8,2.4,33.0,4.3,33.9,4.2
2016,Las Piedras Municipio,72,085,72085,20.8,3.4,33.5,2.0,42.3,2.3
2016,Loíza Municipio,72,087,72087,26.1,2.7,37.0,2.0,50.0,1.9
2016,Luquillo Municipio,72,089,72089,26.4,3.4,37.5,2.6,50.9,2.6
2016,Manatí Municipio,72,091,72091,17.0,2.1,32.9,1.5,39.7,1.5
2016,Maricao Municipio,72,093,72093,12.3,6.3,28.7,3.5,32.7,3.7
2016,Maunabo Municipio,72,095,72095,24.4,5.6,25.2,3.1,33.3,3.3
2016,Mayagüez Municipio,72,097,72097,23.7,2.1,30.5,1.3,40.0,1.3
2016,Moca Municipio,72,099,72099,23.7,3.9,29.5,2.1,38.7,1.9
2016,Morovis Municipio,72,101,72101,21.8,4.5,32.1,2.9,41.0,2.7
2016,Naguabo Municipio,72,103,72103,11.6,4.3,34.2,2.6,38.7,2.4
2016,Naranjito Municipio,72,105,72105,22.0,3.5,32.6,2.1,41.8,2.0
2016,Orocovis Municipio,72,107,72107,28.6,4.8,26.3,2.5,36.8,2.6
2016,Patillas Municipio,72,109,72109,26.0,5.7,27.0,2.9,36.4,2.9
2016,Peñuelas Municipio,72,111,72111,24.6,3.5,30.7,2.0,40.9,2.2
2016,Ponce Municipio,72,113,72113,17.0,1.1,32.9,0.8,39.8,0.8
2016,Quebradillas Municipio,72,115,72115,16.4,3.9,31.4,2.6,37.6,2.8
2016,Rincón Municipio,72,117,72117,14.6,3.6,35.5,3.2,41.8,3.0
2016,Río Grande Municipio,72,119,72119,22.8,2.6,40.5,1.8,52.5,1.7
2016,Sabana Grande Municipio,72,121,72121,21.7,3.9,28.3,2.5,36.1,2.7
2016,Salinas Municipio,72,123,72123,11.4,2.8,33.0,2.0,37.5,2.0
2016,San Germán Municipio,72,125,72125,7.7,2.1,31.8,1.9,34.4,1.8
2016,San Juan Municipio,72,127,72127,15.4,0.8,43.5,0.6,51.5,0.5
2016,San Lorenzo Municipio,72,129,72129,14.2,2.2,34.9,1.8,40.7,1.7
2016,San Sebastián Municipio,72,131,72131,30.1,3.6,26.1,1.6,37.3,1.7
2016,Santa Isabel Municipio,72,133,72133,10.9,3.1,40.7,2.5,45.7,2.4
2016,Toa Alta Municipio,72,135,72135,15.0,1.8,45.2,1.5,53.2,1.4
2016,Toa Baja Municipio,72,137,72137,18.3,1.6,44.0,1.0,53.9,1.0
2016,Trujillo Alto Municipio,72,139,72139,8.0,1.2,48.4,1.3,52.6,1.4
2016,Utuado Municipio,72,141,72141,29.1,3.3,26.8,1.7,37.7,1.6
2016,Vega Alta Municipio,72,143,72143,21.0,3.0,31.9,1.6,40.4,2.0
2016,Vega Baja Municipio,72,145,72145,17.3,3.0,31.2,1.9,37.8,1.7
2016,Vieques Municipio,72,147,72147,12.3,6.7,40.6,5.6,46.2,5.8
